4558,"[(111, 0.05269006), (117, 0.13048474), (160, 0.10532163), (168, 0.056957234), (258, 0.05269006), (411, 0.06076349), (470, 0.05269006), (486, 0.11078664), (555, 0.10050573), (558, 0.05269006), (652, 0.052690066), (667, 0.05269006), (684, 0.06716884)]"
4559,"[(86, 0.07150794), (119, 0.07150794), (209, 0.07150793), (341, 0.07150794), (422, 0.07150793), (450, 0.09607904), (475, 0.07150794), (520, 0.08648497), (523, 0.103388384), (535, 0.07150793), (645, 0.07150794), (772, 0.07150793)]"
4560,"[(86, 0.07150794), (119, 0.07150794), (209, 0.07150793), (341, 0.07150794), (422, 0.07150793), (450, 0.094482206), (475, 0.07150794), (520, 0.0868846), (523, 0.10458465), (535, 0.07150793), (645, 0.07150794), (772, 0.07150793)]"
4561,"[(86, 0.07150794), (119, 0.07150794), (209, 0.07150793), (341, 0.07150794), (422, 0.07150793), (450, 0.09603559), (475, 0.07150794), (520, 0.08644412), (523, 0.103472695), (535, 0.07150793), (645, 0.07150794), (772, 0.07150793)]"
4562,"[(1, 0.045505058), (35, 0.04550505), (95, 0.045505058), (121, 0.045505058), (438, 0.045503493), (450, 0.045497607), (469, 0.04550505), (487, 0.04550505), (523, 0.04550505), (541, 0.09095959), (606, 0.045505058), (617, 0.045505047), (768, 0.04550505), (780, 0.09095959), (795, 0.13641414), (848, 0.04550505), (889, 0.04550505)]"
4563,"[(31, 0.111234576), (180, 0.125299), (215, 0.17137004), (514, 0.11123456), (571, 0.123885594), (642, 0.11392522), (819, 0.13280413)]"
4564,"[(22, 0.05837982), (68, 0.050055552), (78, 0.050055556), (117, 0.05577304), (233, 0.050055556), (247, 0.067859694), (289, 0.050055556), (440, 0.053068466), (456, 0.050055556), (551, 0.06228047), (661, 0.08317623), (663, 0.052592553), (699, 0.10005555), (728, 0.08690583), (888, 0.080463916)]"
4565,"[(715, 0.33370367), (774, 0.33370373)]"
4566,"[(29, 0.060789004), (33, 0.058888882), (34, 0.06394226), (56, 0.095122054), (86, 0.058888882), (143, 0.058888882), (215, 0.1223235), (300, 0.05888889), (409, 0.11955225), (480, 0.06807486), (520, 0.058888897), (606, 0.058888882), (707, 0.05888889)]"
4567,"[(25, 0.111234576), (175, 0.111234576), (258, 0.11123458), (509, 0.22234567), (691, 0.11123458), (698, 0.111234576), (771, 0.11123439)]"
4568,"[(56, 0.07318769), (59, 0.059059728), (127, 0.062588915), (164, 0.050055552), (190, 0.05764842), (198, 0.050055563), (362, 0.06931168), (579, 0.050055556), (585, 0.06274754), (611, 0.050055556), (640, 0.08908726), (706, 0.050055556), (742, 0.069842085), (753, 0.050055556), (754, 0.0527816), (856, 0.054300655)]"
4569,"[(86, 0.05269006), (100, 0.052690066), (203, 0.15903674), (242, 0.05269006), (243, 0.053984955), (279, 0.05269006), (308, 0.05269006), (445, 0.05269006), (452, 0.05269006), (455, 0.054716963), (551, 0.05269006), (567, 0.1532937), (741, 0.052690066), (783, 0.052944273)]"
4570,"[(46, 0.08342592), (55, 0.15833631), (279, 0.104680665), (470, 0.08342592), (526, 0.08342593), (558, 0.08342592), (567, 0.10049748), (754, 0.12843299), (787, 0.09184888)]"
4571,"[(46, 0.08342592), (55, 0.1583349), (279, 0.1046623), (470, 0.08342592), (526, 0.08342593), (558, 0.08342592), (567, 0.10050095), (754, 0.12844788), (787, 0.09185029)]"
4572,"[(15, 0.04550505), (86, 0.045505047), (102, 0.04609864), (126, 0.04550505), (163, 0.04550505), (175, 0.11660254), (297, 0.047699485), (385, 0.04550505), (469, 0.049117614), (583, 0.04550505), (617, 0.17673703), (665, 0.055197213), (747, 0.045505047), (754, 0.09095959), (795, 0.05435555)]"
4573,"[(15, 0.045505047), (86, 0.045505047), (102, 0.046099175), (126, 0.045505058), (163, 0.045505047), (175, 0.11722214), (297, 0.047701523), (385, 0.045505058), (469, 0.04912137), (583, 0.045505047), (617, 0.17608261), (665, 0.0552076), (747, 0.045505047), (754, 0.09095959), (795, 0.054373678)]"
4574,"[(114, 0.4423591), (242, 0.11123456), (592, 0.11181511), (649, 0.11123456), (879, 0.11286284)]"
4575,"[(111, 0.09414823), (119, 0.16588381), (158, 0.08708197), (185, 0.07700855), (338, 0.10999597), (349, 0.0817789), (465, 0.07700855), (595, 0.077008545), (683, 0.077008545), (737, 0.07700855)]"
4576,"[(111, 0.285873), (607, 0.14301589), (649, 0.14301588), (671, 0.14301588), (688, 0.14301588)]"
4577,"[(33, 0.20022222), (243, 0.20022221), (411, 0.20022222), (521, 0.20022222)]"
4578,"[(18, 0.50027776), (180, 0.2502778)]"
4579,"[(72, 0.041712966), (96, 0.041712966), (116, 0.041712966), (175, 0.041712966), (239, 0.15697494), (387, 0.045827013), (520, 0.04171296), (521, 0.042851403), (543, 0.04171296), (551, 0.083379626), (684, 0.04838297), (699, 0.041712966), (766, 0.041712966), (883, 0.2478618)]"
4580,"[(557, 0.16685186), (680, 0.3335185), (758, 0.16685186), (820, 0.16685186)]"
4581,"[(78, 0.14301588), (539, 0.42788383), (648, 0.14301588), (665, 0.14301588)]"
4582,"[(78, 0.14301586), (539, 0.4287302), (648, 0.14301586), (665, 0.14301586)]"
4583,"[(18, 0.4844457), (27, 0.16685186), (551, 0.18259132)]"
4584,"[(40, 0.05097076), (71, 0.03874055), (78, 0.050917096), (86, 0.06455197), (267, 0.032829676), (308, 0.06455197), (316, 0.032293912), (319, 0.09681003), (402, 0.03229391), (420, 0.03229391), (453, 0.080673486), (547, 0.08316782), (553, 0.03229391), (558, 0.0386605), (572, 0.032293905), (574, 0.03229391), (675, 0.04274477), (689, 0.03229391), (747, 0.03229391), (783, 0.03262499), (875, 0.032899756)]"
4585,"[(40, 0.050768193), (71, 0.038718555), (78, 0.050811015), (86, 0.06455197), (267, 0.032828268), (308, 0.06455197), (316, 0.032293912), (319, 0.09681003), (402, 0.03229391), (420, 0.03229391), (453, 0.08049903), (547, 0.08373327), (553, 0.03229391), (558, 0.038642686), (572, 0.032293905), (574, 0.03229391), (675, 0.042705826), (689, 0.03229391), (747, 0.03229391), (783, 0.032624368), (875, 0.032898176)]"
4586,"[(92, 0.06136491), (175, 0.058888897), (271, 0.058888882), (316, 0.05888889), (338, 0.05903043), (359, 0.062112108), (449, 0.05888889), (496, 0.05888889), (540, 0.05888889), (604, 0.05888889), (699, 0.058888882), (745, 0.28834224)]"
4587,"[(7, 0.091010116), (117, 0.091010116), (363, 0.09101009), (399, 0.12506731), (440, 0.09101009), (462, 0.09101009), (747, 0.09101009), (811, 0.09101009), (819, 0.14786197)]"
4588,"[(52, 0.1251389), (133, 0.1251389), (242, 0.12513888), (255, 0.25013888), (648, 0.12513888), (691, 0.1251389)]"
4589,"[(52, 0.1251389), (133, 0.1251389), (242, 0.12513888), (255, 0.25013888), (648, 0.12513888), (691, 0.1251389)]"
4590,"[(52, 0.12513888), (133, 0.1251389), (242, 0.1251389), (255, 0.25013888), (648, 0.12513888), (691, 0.1251389)]"
4591,"[(103, 0.1251389), (153, 0.1251389), (174, 0.12513888), (397, 0.12513888), (482, 0.12513888), (593, 0.1251389), (733, 0.1251389)]"
4592,"[(103, 0.12513888), (153, 0.1251389), (174, 0.12513888), (397, 0.12513888), (482, 0.12513888), (593, 0.1251389), (733, 0.1251389)]"
4593,"[(111, 0.2502778), (301, 0.2502778), (649, 0.2502778)]"
4594,"[(25, 0.11123458), (217, 0.111234576), (409, 0.11123456), (422, 0.11123458), (462, 0.11123458), (657, 0.22234567), (808, 0.111234576)]"
4595,"[(642, 0.33370373), (733, 0.33370367)]"
4596,"[(103, 0.16680877), (501, 0.16685183), (506, 0.16685188), (671, 0.16685183), (843, 0.16685183)]"
4597,"[(56, 0.20022224), (337, 0.27765122), (377, 0.20022221), (771, 0.122721925)]"
4598,"[(456, 0.33370373), (754, 0.3337037)]"
4599,"[(86, 0.09101009), (110, 0.09101009), (377, 0.114679955), (413, 0.09101009), (416, 0.09101009), (485, 0.0910101), (683, 0.09101009), (687, 0.09101009), (856, 0.15824935)]"
4600,"[(331, 0.1251389), (357, 0.1251389), (413, 0.1251389), (440, 0.12513888), (606, 0.1251389), (775, 0.1251389), (796, 0.1251389)]"
4601,"[(133, 0.2502778), (630, 0.50027776)]"
4602,"[(22, 0.053061567), (158, 0.049972497), (163, 0.04352657), (239, 0.1014141), (247, 0.07672231), (347, 0.05659416), (487, 0.13384245), (567, 0.066222794), (592, 0.04774585), (603, 0.04352657), (617, 0.09867482), (625, 0.047116946), (678, 0.04352657), (753, 0.04352657), (805, 0.051772606)]"
4603,"[(54, 0.07150794), (71, 0.07150794), (129, 0.07150794), (273, 0.07150793), (292, 0.07150793), (530, 0.07150794), (541, 0.07150794), (712, 0.2759233), (847, 0.07150794), (864, 0.074217424)]"
4604,"[(54, 0.10938135), (71, 0.067582935), (215, 0.07325269), (427, 0.04550505), (436, 0.13852559), (530, 0.04550505), (597, 0.045505047), (671, 0.04550505), (707, 0.04550505), (712, 0.07413045), (819, 0.089318566), (846, 0.04550505), (865, 0.08452556), (884, 0.045505047)]"
4605,"[(103, 0.16683246), (149, 0.16192278), (255, 0.16685185), (273, 0.16685185), (710, 0.16685188)]"
4606,"[(62, 0.07245918), (71, 0.06256944), (104, 0.06878327), (130, 0.06256945), (307, 0.06256945), (373, 0.06273213), (427, 0.18756944), (483, 0.06256945), (515, 0.1713032), (591, 0.12506875)]"
4607,"[(34, 0.10508259), (56, 0.06900383), (119, 0.04826515), (190, 0.09750582), (212, 0.034521073), (221, 0.034777656), (233, 0.06751283), (300, 0.03584606), (319, 0.035000984), (392, 0.05443163), (485, 0.13796934), (486, 0.034854554), (501, 0.034521073), (544, 0.06767884), (590, 0.034521073), (896, 0.06900383)]"
4608,"[(24, 0.074152514), (87, 0.050817505), (153, 0.06405197), (173, 0.040044446), (242, 0.06431371), (243, 0.050384697), (279, 0.04649903), (294, 0.040044446), (301, 0.040044446), (370, 0.06795606), (422, 0.08004444), (539, 0.08004444), (642, 0.07259199), (683, 0.046418685), (689, 0.040044446), (707, 0.04004444), (856, 0.063258275)]"
4609,"[(24, 0.07414942), (87, 0.05084629), (153, 0.064004324), (173, 0.040044446), (242, 0.06452241), (243, 0.05039561), (279, 0.04646463), (294, 0.040044446), (301, 0.040044446), (370, 0.06793478), (422, 0.08004445), (539, 0.08004445), (642, 0.07256509), (683, 0.04641962), (689, 0.04004444), (707, 0.040044446), (856, 0.063142285)]"
4610,"[(12, 0.10011111), (244, 0.2001111), (256, 0.10011111), (440, 0.10011111), (521, 0.10011111), (727, 0.14320108), (747, 0.10011111), (771, 0.05702114)]"
4611,"[(35, 0.21532412), (61, 0.049682476), (78, 0.086029544), (121, 0.03575397), (189, 0.055137176), (242, 0.037119277), (371, 0.038043164), (398, 0.035753965), (449, 0.042081036), (470, 0.03575397), (515, 0.05203088), (547, 0.05681169), (566, 0.03575397), (599, 0.03575397), (811, 0.04367751), (825, 0.067872815), (888, 0.042380784)]"
4612,"[(35, 0.21533738), (61, 0.04968639), (78, 0.08603009), (121, 0.03575397), (189, 0.055134896), (242, 0.037119042), (371, 0.03804292), (398, 0.035753965), (449, 0.04208145), (470, 0.03575397), (515, 0.052012205), (547, 0.056816727), (566, 0.03575397), (599, 0.03575397), (811, 0.043676127), (825, 0.06787353), (888, 0.042379685)]"
4613,"[(35, 0.21507093), (61, 0.049709745), (78, 0.08604323), (121, 0.03575397), (189, 0.055176865), (242, 0.0371211), (371, 0.038045682), (398, 0.035753965), (449, 0.042087223), (470, 0.03575397), (515, 0.05205651), (547, 0.05689827), (566, 0.03575397), (599, 0.03575397), (811, 0.043696113), (825, 0.0678831), (888, 0.042401727)]"
4614,"[(361, 0.5001852), (642, 0.3335185)]"
4615,"[(17, 0.06256944), (296, 0.062569454), (369, 0.06256945), (387, 0.18756942), (444, 0.06256945), (470, 0.06256944), (530, 0.06256945), (648, 0.062569454), (694, 0.06256945), (697, 0.12506944), (826, 0.06256944), (889, 0.06256945)]"
4616,"[(17, 0.06256945), (296, 0.062569454), (369, 0.06256945), (387, 0.18756942), (444, 0.06256944), (470, 0.06256944), (530, 0.06256945), (648, 0.062569454), (694, 0.06256945), (697, 0.12506944), (826, 0.06256944), (889, 0.06256945)]"
4617,"[(17, 0.06256944), (296, 0.06256945), (369, 0.06256945), (387, 0.18756942), (444, 0.06256945), (470, 0.06256944), (530, 0.06256945), (648, 0.062569454), (694, 0.06256945), (697, 0.12506944), (826, 0.06256944), (889, 0.06256945)]"
4618,"[(2, 0.1251389), (361, 0.25013888), (387, 0.12513888), (577, 0.1251389), (642, 0.1251389), (698, 0.12513888)]"
4619,"[(361, 0.26674074), (374, 0.1334074), (456, 0.066740744), (504, 0.066740744), (642, 0.13340738), (665, 0.066740744), (732, 0.066740744), (852, 0.066740744), (883, 0.066740744)]"
4620,"[(20, 0.16544151), (76, 0.15431947), (149, 0.11123456), (449, 0.16445841), (764, 0.111234576), (819, 0.1829411)]"
4621,"[(19, 0.111234576), (56, 0.111234576), (486, 0.11123456), (495, 0.111234576), (583, 0.111234576), (747, 0.111234576), (754, 0.2222658)]"
4622,"[(322, 0.25027776), (691, 0.41446844), (849, 0.08608712)]"
4623,"[(61, 0.103398636), (292, 0.09101009), (642, 0.09259271), (660, 0.09101009), (771, 0.09101009), (813, 0.09250122), (879, 0.09137666), (889, 0.25699946)]"
4624,"[(86, 0.05561729), (108, 0.11117283), (149, 0.055617288), (192, 0.05561728), (215, 0.05561728), (319, 0.05561728), (413, 0.11117283), (455, 0.05561728), (485, 0.055617288), (540, 0.055617288), (581, 0.05561728), (712, 0.11117283), (821, 0.05561728), (848, 0.055617288)]"
4625,"[(107, 0.10011111), (180, 0.100111105), (192, 0.100111105), (369, 0.10011111), (400, 0.2001111), (427, 0.100111105), (572, 0.100111105), (691, 0.10011111)]"
4626,"[(17, 0.055617288), (35, 0.055898085), (126, 0.05561729), (190, 0.1098711), (279, 0.05561728), (327, 0.05561728), (387, 0.05561728), (437, 0.05561728), (547, 0.05561728), (611, 0.056638233), (625, 0.05561728), (732, 0.05561728), (746, 0.055617288), (846, 0.055617288), (849, 0.11117283)]"
4627,"[(17, 0.055617288), (35, 0.055898488), (126, 0.055617288), (190, 0.10986795), (279, 0.05561728), (327, 0.055617288), (387, 0.055617288), (437, 0.05561728), (547, 0.055617288), (611, 0.056640968), (625, 0.055617288), (732, 0.055617288), (746, 0.055617288), (846, 0.055617288), (849, 0.11117283)]"
4628,"[(289, 0.107930765), (293, 0.10011111), (334, 0.10011113), (369, 0.39229146), (680, 0.10011111), (775, 0.10011113)]"
4629,"[(61, 0.14301588), (441, 0.14301586), (680, 0.14301586), (698, 0.14301586), (753, 0.14301586), (775, 0.14301588)]"
4630,"[(86, 0.2502778), (765, 0.50027776)]"
4631,"[(86, 0.2502778), (765, 0.50027776)]"
4632,"[(133, 0.066740744), (168, 0.066740744), (215, 0.066740744), (334, 0.066740744), (371, 0.09248201), (387, 0.10766614), (406, 0.06674075), (614, 0.066740744), (775, 0.066740744), (824, 0.066740744), (840, 0.06674074), (846, 0.1334074)]"
4633,"[(133, 0.06674074), (168, 0.06674074), (215, 0.06674074), (334, 0.06674074), (371, 0.092462115), (387, 0.107686035), (406, 0.066740744), (614, 0.06674074), (775, 0.06674074), (824, 0.06674074), (840, 0.06674073), (846, 0.1334074)]"
4634,"[(85, 0.12513888), (460, 0.1457838), (585, 0.14177229), (754, 0.2128606), (797, 0.12513891), (819, 0.1251389)]"
4635,"[(150, 0.18191919), (417, 0.18191214), (528, 0.18191919), (629, 0.0910101), (642, 0.0910101), (675, 0.0910101), (683, 0.09101009)]"
4636,"[(362, 0.33345678), (440, 0.11123458), (649, 0.33345678), (717, 0.11123458)]"
4637,"[(362, 0.33345678), (440, 0.11123458), (649, 0.33345678), (717, 0.11123458)]"
4638,"[(220, 0.28217283), (491, 0.111234576), (515, 0.1418428), (654, 0.2223457), (863, 0.1319103)]"
4639,"[(668, 0.20022221), (673, 0.20022221), (754, 0.4002222)]"
4640,"[(121, 0.12513888), (160, 0.26205224), (583, 0.1251389), (754, 0.12513888), (860, 0.23822555)]"
4641,"[(86, 0.1304831), (100, 0.043526568), (131, 0.10665756), (212, 0.087004825), (300, 0.04352657), (369, 0.10132178), (387, 0.046911526), (427, 0.043526568), (483, 0.04352657), (491, 0.04352657), (606, 0.04352657), (617, 0.09312844), (754, 0.087004825), (862, 0.04352657)]"
4642,"[(86, 0.1304831), (100, 0.043526568), (131, 0.10548269), (212, 0.087004825), (300, 0.04352657), (369, 0.101217076), (387, 0.04692004), (427, 0.043526568), (483, 0.04352657), (491, 0.04352657), (606, 0.04352657), (617, 0.094399504), (754, 0.087004825), (862, 0.04352657)]"
4643,"[(33, 0.0910101), (49, 0.09101009), (130, 0.17718358), (282, 0.0910101), (470, 0.18002492), (607, 0.09101009), (699, 0.09290438), (773, 0.095745705)]"
4644,"[(33, 0.0910101), (49, 0.09101009), (130, 0.17718041), (282, 0.09101009), (470, 0.18002664), (607, 0.09101009), (699, 0.09290269), (773, 0.095748894)]"
4645,"[(33, 0.0910101), (187, 0.09635348), (223, 0.18191919), (278, 0.0910101), (354, 0.17657584), (607, 0.0910101), (745, 0.18191919)]"
4646,"[(187, 0.10967388), (251, 0.16508366), (634, 0.10072986), (727, 0.11068262), (800, 0.199388), (863, 0.11438558), (875, 0.10011111)]"
4647,"[(20, 0.12506944), (273, 0.06349327), (436, 0.06256945), (487, 0.06860647), (495, 0.12497623), (548, 0.1181086), (629, 0.31256944), (759, 0.06256944)]"
4648,"[(22, 0.061040327), (72, 0.05269006), (116, 0.05269006), (117, 0.05269006), (159, 0.05269006), (247, 0.07004831), (301, 0.05269006), (307, 0.05269006), (384, 0.0674395), (390, 0.05614954), (493, 0.05269006), (643, 0.05269006), (645, 0.109304905), (691, 0.05269006), (800, 0.05742095), (842, 0.05269006)]"
4649,"[(22, 0.06101061), (72, 0.05269006), (116, 0.05269006), (117, 0.05269006), (159, 0.05269006), (247, 0.07005364), (301, 0.05269006), (307, 0.05269006), (384, 0.06741053), (390, 0.056137912), (493, 0.05269006), (643, 0.05269006), (645, 0.10938809), (691, 0.05269006), (800, 0.05740272), (842, 0.05269006)]"
4650,"[(111, 0.16675927), (147, 0.08342592), (195, 0.08342592), (243, 0.10072195), (592, 0.14946327), (606, 0.08342592), (611, 0.08342593), (623, 0.08342592), (727, 0.08342592)]"
4651,"[(338, 0.16685186), (354, 0.16685186), (370, 0.16685186), (465, 0.16685186), (715, 0.16685186)]"
4652,"[(240, 0.14301588), (344, 0.28587303), (441, 0.14301586), (875, 0.285873)]"
4653,"[(175, 0.16685183), (291, 0.16685186), (321, 0.23205733), (642, 0.26831305)]"
4654,"[(57, 0.07150793), (66, 0.07150793), (117, 0.1158191), (287, 0.071507946), (546, 0.07150793), (558, 0.071507946), (598, 0.1429365), (647, 0.071507946), (754, 0.09862327), (768, 0.071507946), (839, 0.07150793)]"
4655,"[(10, 0.1251389), (175, 0.1251389), (515, 0.16013587), (619, 0.1251389), (653, 0.1251389), (899, 0.21514192)]"
4656,"[(7, 0.041712966), (15, 0.041712966), (56, 0.058604334), (86, 0.1250463), (109, 0.045569286), (111, 0.07663966), (137, 0.05516548), (222, 0.04453374), (303, 0.12944973), (364, 0.04335064), (377, 0.04271226), (387, 0.06663799), (699, 0.04171297), (747, 0.04171296), (818, 0.045569945), (819, 0.058942895)]"
4657,"[(7, 0.041712966), (15, 0.041712966), (56, 0.058579963), (86, 0.1250463), (109, 0.04556599), (111, 0.07662004), (137, 0.055148426), (222, 0.044530448), (303, 0.12944634), (364, 0.04334833), (377, 0.0427115), (387, 0.06667626), (699, 0.04171297), (747, 0.04171296), (818, 0.045565333), (819, 0.058983315)]"
4658,"[(134, 0.03850427), (173, 0.038504276), (190, 0.11251456), (196, 0.11923556), (282, 0.03850427), (314, 0.0532589), (351, 0.083708555), (357, 0.09741978), (390, 0.054053266), (440, 0.043934938), (471, 0.1608893), (551, 0.07696581), (875, 0.0446005)]"
4659,"[(41, 0.05561728), (56, 0.07289805), (71, 0.05561729), (78, 0.060519237), (104, 0.060185704), (174, 0.05561728), (188, 0.055617288), (307, 0.055617288), (426, 0.06712304), (459, 0.11116935), (480, 0.06090504), (586, 0.12200865), (598, 0.055617288), (719, 0.056792386)]"
4660,"[(96, 0.052670114), (104, 0.052690066), (173, 0.052690066), (258, 0.15795317), (279, 0.10532163), (307, 0.052690055), (363, 0.052690055), (424, 0.052690055), (508, 0.08974822), (521, 0.052690055), (533, 0.052690066), (541, 0.0682631), (691, 0.052690055), (807, 0.052690066)]"
4661,"[(96, 0.05269004), (104, 0.052690066), (173, 0.052690066), (258, 0.15795322), (279, 0.10532163), (307, 0.052690055), (363, 0.052690055), (424, 0.05269006), (508, 0.08973498), (521, 0.052690055), (533, 0.052690066), (541, 0.06827672), (691, 0.052690055), (807, 0.052690066)]"
4662,"[(96, 0.05269006), (104, 0.052690066), (173, 0.05269006), (258, 0.15795322), (279, 0.10532163), (307, 0.052690055), (363, 0.052690055), (424, 0.052690055), (508, 0.08976523), (521, 0.05269006), (533, 0.052690066), (541, 0.06824646), (691, 0.052690055), (807, 0.052690066)]"
4663,"[(17, 0.15393162), (93, 0.07700854), (103, 0.049614865), (111, 0.07700854), (410, 0.07700854), (525, 0.28224283), (551, 0.12993716), (819, 0.07700854)]"
4664,"[(17, 0.15393162), (93, 0.07700854), (103, 0.052661937), (111, 0.07700854), (410, 0.07700854), (525, 0.28044662), (551, 0.12868631), (819, 0.07700854)]"
4665,"[(22, 0.20011109), (101, 0.10011112), (119, 0.10011112), (309, 0.20011109), (413, 0.10011112), (443, 0.100111105), (843, 0.10011112)]"
4666,"[(18, 0.18356067), (175, 0.22234567), (218, 0.11853167), (635, 0.11123456), (671, 0.25383356)]"
4667,"[(675, 0.2502778), (708, 0.2502778), (754, 0.25027776)]"
4668,"[(56, 0.083425924), (149, 0.083425924), (204, 0.16675924), (297, 0.08342593), (410, 0.083425924), (513, 0.08342593), (573, 0.083425924), (583, 0.083425924), (753, 0.08342593), (882, 0.083425924)]"
4669,"[(243, 0.20022224), (459, 0.20022221), (642, 0.20022224), (882, 0.20022221)]"
4670,"[(243, 0.20022224), (459, 0.20022221), (642, 0.20022224), (882, 0.20022221)]"
4671,"[(46, 0.16685186), (242, 0.3335185), (297, 0.16685186), (754, 0.16685186)]"
4672,"[(239, 0.24463238), (540, 0.18425652), (578, 0.285873), (649, 0.14301589)]"
4673,"[(22, 0.060382158), (33, 0.15795322), (175, 0.10051648), (459, 0.10472622), (583, 0.05269006), (595, 0.052690066), (623, 0.070137024), (683, 0.05269006), (699, 0.10532163), (754, 0.13760902), (818, 0.05269006)]"
4674,"[(35, 0.30011111), (56, 0.10011113), (135, 0.10011111), (334, 0.14844832), (883, 0.2517739)]"
4675,"[(92, 0.094509125), (111, 0.08342593), (154, 0.08342593), (161, 0.08342592), (168, 0.16675925), (259, 0.15567608), (484, 0.08342593), (520, 0.08342592), (592, 0.08342593)]"
4676,"[(7, 0.038504276), (145, 0.038504276), (220, 0.058664463), (282, 0.03850428), (294, 0.07696581), (326, 0.038504276), (361, 0.03850428), (373, 0.17034411), (417, 0.051617123), (515, 0.040350385), (592, 0.03850428), (734, 0.038504276), (768, 0.038504276), (772, 0.21769911), (889, 0.03850428)]"
4677,"[(7, 0.038504276), (145, 0.038504276), (220, 0.058633033), (282, 0.038504276), (294, 0.07696581), (326, 0.038504276), (361, 0.038504276), (373, 0.17037262), (417, 0.05160884), (515, 0.04035333), (592, 0.03850427), (734, 0.038504276), (768, 0.038504276), (772, 0.2177074), (889, 0.03850428)]"
4678,"[(22, 0.060515534), (49, 0.22811581), (70, 0.056850653), (78, 0.055071756), (111, 0.06428966), (322, 0.047671955), (470, 0.047671955), (476, 0.10018351), (489, 0.04767196), (530, 0.047671955), (591, 0.050989646), (649, 0.098475605), (783, 0.047888786)]"
4679,"[(24, 0.059549302), (107, 0.05888889), (212, 0.05888889), (244, 0.05888889), (279, 0.058888882), (301, 0.05888889), (433, 0.059464462), (445, 0.058888897), (548, 0.17156854), (603, 0.05888889), (683, 0.05888889), (691, 0.05888889), (771, 0.05888889), (838, 0.06262032)]"
4680,"[(15, 0.037078187), (33, 0.03707819), (56, 0.037078187), (86, 0.03707819), (123, 0.03707819), (149, 0.03707819), (239, 0.07411523), (242, 0.074115224), (319, 0.03707819), (333, 0.03707819), (392, 0.03707819), (555, 0.074115224), (558, 0.03707819), (617, 0.03707819), (691, 0.03707819), (699, 0.037078187), (716, 0.037078187), (795, 0.037078187), (818, 0.074115224), (819, 0.03707819), (856, 0.03707819), (884, 0.03707819)]"
4681,"[(15, 0.03707819), (33, 0.03707819), (56, 0.03707819), (86, 0.037078187), (123, 0.03707819), (149, 0.03707819), (239, 0.07411523), (242, 0.074115224), (319, 0.037078194), (333, 0.03707819), (392, 0.03707819), (555, 0.074115224), (558, 0.03707819), (617, 0.03707819), (691, 0.03707819), (699, 0.037078194), (716, 0.03707819), (795, 0.03707819), (818, 0.074115224), (819, 0.037078194), (856, 0.03707819), (884, 0.03707819)]"
4682,"[(15, 0.037078187), (33, 0.03707819), (56, 0.037078187), (86, 0.037078187), (123, 0.03707819), (149, 0.03707819), (239, 0.07411523), (242, 0.074115224), (319, 0.037078194), (333, 0.03707819), (392, 0.03707819), (555, 0.074115224), (558, 0.03707819), (617, 0.03707819), (691, 0.03707819), (699, 0.037078194), (716, 0.03707819), (795, 0.03707819), (818, 0.074115224), (819, 0.03707819), (856, 0.03707819), (884, 0.03707819)]"
4683,"[(136, 0.05269006), (137, 0.054275166), (194, 0.07662383), (382, 0.05269006), (551, 0.0598718), (671, 0.06810026), (757, 0.20562592), (801, 0.3251597), (875, 0.05269006)]"
4684,"[(463, 0.25013247), (779, 0.25013858), (826, 0.1251389), (888, 0.25013888)]"
4685,"[(55, 0.065580085), (73, 0.052185804), (93, 0.04352657), (242, 0.04531015), (446, 0.100448556), (556, 0.05259498), (579, 0.04352658), (592, 0.04352657), (626, 0.04352657), (650, 0.04352657), (733, 0.11903403), (746, 0.061949547), (757, 0.15242459), (787, 0.046528336), (873, 0.04352658)]"
4686,"[(55, 0.06559977), (73, 0.05228285), (93, 0.04352657), (242, 0.045322537), (446, 0.09839297), (556, 0.05249393), (579, 0.04352658), (592, 0.04352657), (626, 0.04352657), (650, 0.04352657), (733, 0.11931853), (746, 0.061933063), (757, 0.15190694), (787, 0.04652515), (873, 0.04352658)]"
4687,"[(86, 0.5005555)]"
4688,"[(74, 0.0910101), (220, 0.17603447), (259, 0.16915737), (377, 0.0910101), (491, 0.09101009), (515, 0.09689484), (530, 0.0910101), (691, 0.103771925)]"
4689,"[(74, 0.0910101), (220, 0.17603333), (259, 0.16919416), (377, 0.0910101), (491, 0.09101009), (515, 0.09689596), (530, 0.0910101), (691, 0.1037351)]"
4690,"[(101, 0.09907342), (109, 0.15786324), (237, 0.11144689), (436, 0.09101009), (745, 0.087086044), (783, 0.09236442), (825, 0.11371176), (849, 0.15734316)]"
4691,"[(101, 0.096952505), (109, 0.15864517), (237, 0.10826595), (436, 0.09101009), (745, 0.087380975), (783, 0.09235189), (825, 0.112942345), (849, 0.16235007)]"
4692,"[(459, 0.20022222), (470, 0.20022222), (832, 0.20022222), (882, 0.20022221)]"
4693,"[(459, 0.20022222), (470, 0.20022222), (832, 0.20022222), (882, 0.20022221)]"
4694,"[(215, 0.19851087), (217, 0.09101009), (236, 0.18191919), (326, 0.0910101), (406, 0.24991125), (609, 0.096576884)]"
4695,"[(44, 0.111234576), (59, 0.11123456), (359, 0.17135052), (398, 0.111234576), (698, 0.11123456), (725, 0.111234576), (867, 0.16222973)]"
